	id	name
4483	DB04768	Pyrithiamine Pyrophosphate
4484	DB04769	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE
4485	DB04770	O6-(R)-ROSCOVITINE, R-2-(6-BENZYLOXY-9-ISOPROPYL-9H-PURIN-2-YLAMINO)-BUTAN-1-OL
4486	DB04771	1-GUANIDINO-4-(N-NITRO-BENZOYLAMINO-L-LEUCYL-L-PROLYLAMINO)BUTANE
4487	DB04772	1-GUANIDINO-4-(N-PHENYLMETHANESULFONYL-L-LEUCYL-L-PROLYLAMINO)BUTANE
4488	DB04773	METHYL (3R)-3-{[(3R)-3-{[(3R)-3-HYDROXYBUTANOYL]OXY}BUTANOYL]OXY}BUTANOATE
4489	DB04774	Reidispongiolide A
4490	DB04775	Reidispongiolide C
4491	DB04776	(2R)-2-({6-[benzyl(methyl)amino]-9-isopropyl-9H-purin-2-yl}amino)butan-1-ol
4492	DB04777	(R)-4-Nitrostyrene oxide
4493	DB04778	SC45647
4494	DB04779	ETHYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE
4495	DB04780	Sulfatide
4496	DB04781	5-hydroxyvaleric acid
4497	DB04782	(S)-4-Nitrostyrene oxide
4498	DB04783	Sphinxolide B
4499	DB04784	(R)-1-phenylethanol
4500	DB04785	Streptolydigin
4501	DB04786	Suramin
4502	DB04787	Tanaproget
4503	DB04788	Tagetitoxin
4504	DB04789	5-methyltetrahydrofolic acid
4505	DB04790	2,5-bis-O-{3-[amino(imino)methyl]phenyl}-1,4:3,6-dianhydro-D-glucitol
4506	DB04791	2-O-(4'-AMIDINOPHENYL)-5-O-(3''-AMIDINOPHENYL)-1,4:3,6-DIANHYDRO-D-SORBITOL
4507	DB04792	2,5-O,O-BIS-{4',4''-AMIDINOPHENYL}-1,4:3,6-DIANHYDRO-D-SORBITOL
4508	DB04793	1,4:3,6-Dianhydro-2-O-(3-carbamimidoylphenyl)-5-O-(4-carbamimidoylphenyl)-D-glucitol
4509	DB04794	Bifonazole
4510	DB04795	Thenoyltrifluoroacetone
4511	DB04796	Inecalcitol
4512	DB04797	Triazolopyridine
4513	DB04798	THIO-ATPA
4514	DB04799	6-Hydroxy-5-undecyl-4,7-benzothiazoledione
4515	DB04800	1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID
4516	DB04801	cis-Vaccenic acid
4517	DB04802	D-Erythro-2,3-diaminobutyric acid
4518	DB04803	Verdoheme
4519	DB04804	(2S)-2,3-Diaminobutanoic acid
4520	DB04805	Virginiamycin S1
4521	DB04806	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE
4522	DB04807	4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE
4523	DB04808	Neamine
4524	DB04809	SALOPHEN-10-PROPIONATE IRON CHELATE
4525	DB04810	Salophen-10-carboxylate iron chelate
4526	DB04811	Salophen iron chelate
4527	DB04812	Benoxaprofen
4528	DB04813	Bithionol
4529	DB04814	Bunamiodyl
4530	DB04815	Clioquinol
4531	DB04816	Dantron
4532	DB04817	Metamizole
4533	DB04818	Iproniazid
4534	DB04819	Methapyrilene
4535	DB04820	Nialamide
4536	DB04821	Nomifensine
4537	DB04822	Oxeladin
4538	DB04823	Oxyphenisatin
4539	DB04824	Phenolphthalein
4540	DB04825	Prenylamine
4541	DB04826	Thenalidine
4542	DB04827	Urethane
4543	DB04828	Zomepirac
4544	DB04829	Lysergic acid diethylamide
4545	DB04830	Buformin
4546	DB04831	Tienilic acid
4547	DB04832	Zimelidine
4548	DB04833	Methaqualone
4549	DB04834	Rapacuronium
4550	DB04835	Maraviroc
4551	DB04836	Amineptine
4552	DB04837	Clofedanol
4553	DB04838	Cyclandelate
4554	DB04839	Cyproterone acetate
4555	DB04840	Debrisoquine
4556	DB04841	Flunarizine
4557	DB04842	Fluspirilene
4558	DB04843	Mepenzolate
4559	DB04844	Tetrabenazine
4560	DB04845	Ixabepilone
4561	DB04846	Celiprolol
4562	DB04847	Roxadustat
4563	DB04848	AZD0947
4564	DB04849	Cediranib
4565	DB04850	Posizolid
4566	DB04851	Biricodar
4567	DB04852	Implitapide
4568	DB04853	Binodenoson
4569	DB04854	Febuxostat
4570	DB04855	Dronedarone
4571	DB04856	Dexloxiglumide
4572	DB04857	Brasofensine
4573	DB04858	Tirapazamine
4574	DB04859	Zanapezil
4575	DB04860	Isatoribine
4576	DB04861	Nebivolol
4577	DB04862	Merimepodib
4578	DB04863	Lefradafiban
4579	DB04864	Huperzine A
4580	DB04865	Omacetaxine mepesuccinate
4581	DB04866	Halofuginone
4582	DB04867	Lintitript
4583	DB04868	Nilotinib
4584	DB04869	Olcegepant
4585	DB04870	Oleoyl-estrone
4586	DB04871	Lorcaserin
4587	DB04872	Osanetant
4588	DB04873	Piboserod
4589	DB04874	Picoplatin
4590	DB04875	Pralnacasan
4591	DB04876	Vildagliptin
4592	DB04877	Voacamine
4593	DB04878	Voglibose
4594	DB04879	Vatalanib
4595	DB04880	Enoximone
4596	DB04881	Elacridar
4597	DB04882	Edotecarin
4598	DB04883	Darusentan
4599	DB04884	Dapoxetine
4600	DB04885	Cilansetron
4601	DB04886	Calanolide A
4602	DB04887	Brecanavir
4603	DB04888	Bifeprunox
4604	DB04889	Bicifadine
4605	DB04890	Bepotastine
4606	DB04891	Becocalcidiol
4607	DB04892	Phenserine
4608	DB04893	AZD3409
4609	DB04894	Vapreotide
4610	DB04895	Pegaptanib
4611	DB04896	Milnacipran
4612	DB04897	Lucinactant
4613	DB04898	Ximelagatran
4614	DB04899	Nesiritide
4615	DB04900	Thymalfasin
4616	DB04901	Galiximab
4617	DB04903	Pagoclone
4618	DB04904	Amolimogene
4619	DB04905	Tesmilifene
4620	DB04907	Sitimagene ceradenovec
4621	DB04908	Flibanserin
4622	DB04909	Sitamaquine
4623	DB04910	Oxibendazole
4624	DB04911	Oritavancin
4625	DB04912	Stannsoporfin
4626	DB04914	G17DT
4627	DB04915	Idronoxil
4628	DB04917	Renzapride
4629	DB04918	Ceftobiprole
4630	DB04919	Alfimeprase
4631	DB04920	Clevidipine
4632	DB04921	Dirucotide
4633	DB04923	rhThrombin
4634	DB04924	Itopride
4635	DB04925	Desmoteplase
4636	DB04926	Neramexane
4637	DB04928	XP12B
4638	DB04929	DG031
4639	DB04930	Permethrin
4640	DB04931	Afamelanotide
4641	DB04932	Defibrotide
4642	DB04933	Eritoran
4643	DB04934	Rifalazil
4644	DB04936	Tagatose
4645	DB04938	Ospemifene
4646	DB04941	Crofelemer
4647	DB04942	Tamibarotene
4648	DB04943	LX201
4649	DB04944	Acadesine
4650	DB04945	Hemoglobin
4651	DB04946	Iloperidone
4652	DB04947	Altropane
4653	DB04948	Lofexidine
4654	DB04949	Pexelizumab
4655	DB04950	Ranpirnase
4656	DB04951	Pirfenidone
4657	DB04952	Ramoplanin
4658	DB04953	Ezogabine
4659	DB04954	Tecadenoson
4660	DB04955	Pumactant
4661	DB04956	Afelimomab
4662	DB04957	Azimilide
4663	DB04958	Epratuzumab
4664	DB04959	Verpasep caltespen
4665	DB04960	Tipifarnib
4666	DB04961	Troxacitabine
4667	DB04962	Bectumomab
4668	DB04963	rhGAD65
4669	DB04964	Oregovomab
4670	DB04967	Lucanthone
4671	DB04968	PH94B
4672	DB04969	NV1020
4673	DB04970	Lesopitron
4674	DB04971	Reglitazar
4675	DB04972	Canfosfamide
4676	DB04973	LErafAON
4677	DB04974	Rimiducid
4678	DB04975	Banoxantrone
4679	DB04976	M40403
4680	DB04977	Plitidepsin
4681	DB04978	SP1049C
4682	DB04979	AVR118
4683	DB04980	Lemuteporfin
4684	DB04981	CG7870
4685	DB04982	Talampanel
4686	DB04983	Denufosol
4687	DB04985	Tigapotide
4688	DB04986	ZYC300
4689	DB04987	P113D
4690	DB04988	IGN311
4691	DB04989	Ty800
4692	DB04991	XL784
4693	DB04992	AP5346
4694	DB04995	AT1022
4695	DB04996	Satraplatin
4696	DB04997	ATL1102
4697	DB04998	AGRO100
4698	DB04999	MBO7133
4699	DB05000	AeroLEF
4700	DB05001	PSN9301
4701	DB05003	Imexon
4702	DB05004	Peptide YY (3-36)
4703	DB05006	Adecatumumab
4704	DB05009	Apadenoson
4705	DB05010	SGS-742
4706	DB05011	Taberminogene vadenovec
4707	DB05012	XEN-2174
4708	DB05013	Ingenol mebutate
4709	DB05014	XL999
4710	DB05015	Belinostat
4711	DB05016	Ataluren
4712	DB05017	YSIL6
4713	DB05018	Migalastat
4714	DB05019	LC16M8
4715	DB05020	Besifovir dipivoxil
4716	DB05021	EMZ702
4717	DB05022	Amonafide
4718	DB05023	ATL1101
4719	DB05024	CTA018
4720	DB05025	Arimoclomol
4721	DB05027	DG041
4722	DB05029	Lancovutide
4723	DB05032	REV131
4724	DB05033	INCB7839
4725	DB05034	Ularitide
4726	DB05035	Eprotirome
4727	DB05036	Grn163l
4728	DB05038	Anatibant
4729	DB05039	Indacaterol
4730	DB05040	MVA3000
4731	DB05042	SGS518
4732	DB05043	GSK159797
4733	DB05044	PSN357
4734	DB05045	Obinepitide
4735	DB05046	V1003
4736	DB05047	CX-717
4737	DB05048	Cannabinor
4738	DB05049	DDP733
4739	DB05050	ADL5859
4740	DB05051	BZL101
4741	DB05052	MF101
4742	DB05053	MB-07803
4743	DB05054	AN0128
4744	DB05055	RG2417
4745	DB05056	EGS21
4746	DB05057	Erdosteine
4747	DB05059	ILY101
4748	DB05060	R1626
4749	DB05061	GFT14
4750	DB05063	Mitoquinone
4751	DB05064	INCB13739
4752	DB05068	ATG002
4753	DB05069	ATG003
4754	DB05070	ADX10059
4755	DB05071	ACE393
4756	DB05072	AV608
4757	DB05075	TG-100801
4758	DB05076	Fenretinide
4759	DB05077	SLV319
4760	DB05078	AER001
4761	DB05079	HY10275
4762	DB05080	OBE101
4763	DB05081	JB991
4764	DB05082	ARX201
4765	DB05084	Abaloparatide
4766	DB05085	TM30339
4767	DB05087	Ganaxolone
4768	DB05088	Tetrathiomolybdate
4769	DB05089	VPM4001
4770	DB05090	FP0011
4771	DB05091	M0002
4772	DB05092	CDP323
4773	DB05093	AX200
4774	DB05095	Cimicoxib
4775	DB05096	LY2140023
4776	DB05097	Labetuzumab
4777	DB05098	Leptin
4778	DB05099	Ancrod
4779	DB05100	Prinomastat
4780	DB05101	Matuzumab
4781	DB05102	Rupintrivir
4782	DB05103	AN-9
4783	DB05104	Asimadoline
4784	DB05105	Pleconaril
4785	DB05106	IR208
4786	DB05107	16-Bromoepiandrosterone
4787	DB05108	EHT899
4788	DB05109	Trabectedin
4789	DB05110	VIR201
4790	DB05111	Fontolizumab
4791	DB05112	AP5280
4792	DB05113	105AD7
4793	DB05114	EHC18
4794	DB05115	NN344
4795	DB05116	Thymectacin
4796	DB05117	IGN301
4797	DB05118	R1204
4798	DB05119	Rilapladib
4799	DB05120	AT1391
4800	DB05121	1D09C3
4801	DB05122	R1295
4802	DB05123	Gemcabene
4803	DB05124	ARC183
4804	DB05125	SC12267
4805	DB05126	PYM50018
4806	DB05127	ANA971
4807	DB05128	Aminocandin
4808	DB05129	Elsamitrucin
4809	DB05130	INCB3284
4810	DB05131	TTP889
4811	DB05132	ND1251
4812	DB05133	VP025
4813	DB05134	Tanespimycin
4814	DB05135	Vibriolysin
4815	DB05136	Bavituximab
4816	DB05137	Lobeline
4817	DB05138	AdPEDF
4818	DB05139	CR002
4819	DB05140	RAV12
4820	DB05141	LY2181308
4821	DB05142	ND7001
4822	DB05143	OXI-4503
4823	DB05144	PEV3A
4824	DB05145	TH0318
4825	DB05146	XL820
4826	DB05147	CYT997
4827	DB05148	CG0070
4828	DB05149	XL844
4829	DB05150	CAD106
4830	DB05151	TST10088
4831	DB05152	NGX267
4832	DB05154	Pretomanid
4833	DB05155	CR665
4834	DB05156	SL017
4835	DB05157	KC706
4836	DB05158	PM02734
4837	DB05159	CCX915
4838	DB05160	Topsalysin
4839	DB05161	Elafin
4840	DB05163	PV903
4841	DB05164	CMLVAX100
4842	DB05165	LY2275796
4843	DB05166	APD668
4844	DB05167	PDPSC18
4845	DB05168	Vintafolide
4846	DB05169	AT9283
4847	DB05170	Benzimate
4848	DB05171	E-2012
4849	DB05172	AT3022
4850	DB05173	PTC299
4851	DB05174	CX501
4852	DB05177	DG051
4853	DB05178	DLO6001
4854	DB05179	DLO6002
4855	DB05180	LX6171
4856	DB05181	BTA798
4857	DB05182	AS1409
4858	DB05183	MLN0415
4859	DB05184	XL228
4860	DB05185	Olesoxime
4861	DB05186	SQ-109
4862	DB05187	Elafibranor
4863	DB05188	KD3010
4864	DB05189	EPC2407
4865	DB05190	XL281
4866	DB05191	Atl146e
4867	DB05192	MB07811
4868	DB05194	KB002
4869	DB05195	ADC4022
4870	DB05196	ACR325
4871	DB05197	Sofalcone
4872	DB05198	CYC116
4873	DB05199	LX1031
4874	DB05200	AT2220
4875	DB05201	V24343
4876	DB05202	Egaptivon pegol
4877	DB05203	SPP1148
4878	DB05204	XL418
4879	DB05205	CX157
4880	DB05207	SD118
4881	DB05209	Rozrolimupab
4882	DB05210	SF1126
4883	DB05211	PS386113
4884	DB05212	HE3286
4885	DB05214	KD7040
4886	DB05217	GMX1777
4887	DB05218	PN0621
4888	DB05219	Crisaborole
4889	DB05220	Alisertib
4890	DB05222	KB001
4891	DB05223	Pracinostat
4892	DB05224	REP8839
4893	DB05225	AM103
4894	DB05226	BTA9881
4895	DB05227	APD791
4896	DB05228	RDEA806
4897	DB05229	Beraprost
4898	DB05230	AC3056
4899	DB05232	Tetrodotoxin
4900	DB05233	AP1081
4901	DB05234	LGD2941
4902	DB05235	NRP409
4903	DB05236	ReN001
4904	DB05237	rhMBL
4905	DB05239	Cobimetinib
4906	DB05241	XL765
4907	DB05242	NUC B1000
4908	DB05243	XL019
4909	DB05244	G4544
4910	DB05245	Silver sulfadiazine
4911	DB05246	Methsuximide
4912	DB05249	FavId
4913	DB05252	Fenoxaprop-ethyl
4914	DB05253	Telapristone acetate
4915	DB05254	Fibrinolysin
4916	DB05255	Ronacaleret
4917	DB05257	Neocartilage
4918	DB05258	Interferon alfa
4919	DB05259	Glatiramer
4920	DB05260	Gallium nitrate
4921	DB05262	Oxypurinol
4922	DB05263	Caprospinol
4923	DB05264	NPI 32101
4924	DB05265	Ecabet
4925	DB05266	Ibudilast
4926	DB05268	iCo-007
4927	DB05271	Rotigotine
4928	DB05273	Samarium (153Sm) lexidronam
4929	DB05276	Hepatitis B immune globulin
4930	DB05282	MCC
4931	DB05284	CA4P
4932	DB05285	SB-249553
4933	DB05288	Anecortave acetate
4934	DB05289	Tarenflurbil
4935	DB05290	SPP 301
4936	DB05292	IDM-1
4937	DB05293	IDM-2
4938	DB05294	Vandetanib
4939	DB05295	Eldecalcitol
4940	DB05296	Motexafin lutetium
4941	DB05297	Paclitaxel docosahexaenoic acid
4942	DB05298	Tetomilast
4943	DB05299	Keyhole limpet hemocyanin
4944	DB05300	PTI-801
4945	DB05301	LAX-101
4946	DB05303	OMS-103HP
4947	DB05304	Girentuximab
4948	DB05305	Cintredekin besudotox
4949	DB05306	Alferminogene tadenovec
4950	DB05308	ANX-510
4951	DB05309	TP-508
4952	DB05310	FP-1096
4953	DB05311	Ecallantide
4954	DB05312	NVS antibody
4955	DB05313	MP4
4956	DB05315	MC-1
4957	DB05316	Pimavanserin
4958	DB05317	TAK-475
4959	DB05319	Oportuzumab monatox
4960	DB05320	ATG-Fresenius S
4961	DB05321	PEG-uricase
4962	DB05322	INGN 201
4963	DB05325	INGN 225
4964	DB05326	INKP-102
4965	DB05327	Ranirestat
4966	DB05328	VGV-1
4967	DB05329	MDX-1379
4968	DB05330	ALTU-135
4969	DB05332	Romiplostim
4970	DB05333	TC-5231
4971	DB05336	Obiltoxaximab
4972	DB05337	SOT-107
4973	DB05339	MN-305
4974	DB05340	ATL-2502
4975	DB05343	Arundic acid
4976	DB05344	Ciliary neurotrophic factor
4977	DB05345	SO-101
4978	DB05346	WL-1002
4979	DB05351	Dexlansoprazole
4980	DB05352	Fx-1006A
4981	DB05353	CMC 001
4982	DB05361	SR-123781A
4983	DB05362	SSR-126517E
4984	DB05363	LIC-477
4985	DB05364	ROX-888
4986	DB05367	Actelion-1
4987	DB05368	Ragweed pollen extract
4988	DB05369	HZT-501
4989	DB05371	ACR-16
4990	DB05374	Rindopepimut
4991	DB05377	Chlorfenson
4992	DB05380	DOTMP HO-166
4993	DB05381	Histamine
4994	DB05382	Iodine
4995	DB05383	Pimagedine
4996	DB05384	Carbopol 974P
4997	DB05385	PRO 2000
4998	DB05386	Regramostim
4999	DB05387	AE-941
5000	DB05389	Tetrachlorodecaoxide
5001	DB05390	INS 316
5002	DB05391	liposomal prostaglandin E1
5003	DB05393	NOV-002
5004	DB05394	Corticorelin
5005	DB05395	Amibegron
5006	DB05396	Albinterferon Alfa-2B
5007	DB05398	C31G
5008	DB05399	Succinobucol
5009	DB05400	QS-21
5010	DB05403	CEP-1347
5011	DB05404	AZD 3355
5012	DB05405	XTL-001
5013	DB05406	GTI-2501
5014	DB05407	TBC-3711
5015	DB05408	Emricasan
5016	DB05409	NCX 701
5017	DB05410	NCX 1022
5018	DB05411	VB2-011
5019	DB05412	Talmapimod
5020	DB05413	Tifuvirtide
5021	DB05414	Pipendoxifene
5022	DB05415	OSI-461
5023	DB05416	Cardarine
5024	DB05417	GW 468816
5025	DB05418	GW 597599
5026	DB05419	ADX-10061
5027	DB05420	Gallium maltolate
5028	DB05421	CP-122721
5029	DB05422	OPC-14523
5030	DB05423	ORG-34517
5031	DB05424	Canertinib
5032	DB05426	Talactoferrin alfa
5033	DB05427	IDD-3
5034	DB05428	Motexafin gadolinium
5035	DB05429	CAT-213
5036	DB05430	VLTS-589
5037	DB05431	MLN-977
5038	DB05432	DAS-431 IV
5039	DB05433	rGLP-1
5040	DB05434	ABT-510
5041	DB05437	NAV 1800
5042	DB05438	IDM-4
5043	DB05439	IDD-1
5044	DB05440	SRP 299
5045	DB05441	AVAC
5046	DB05442	Etiprednol dicloacetate
5047	DB05443	ADL 10-0101
5048	DB05444	Iroxanadine
5049	DB05445	TA-NIC
5050	DB05446	LJP 1082
5051	DB05447	AVI-4557
5052	DB05448	PX-12
5053	DB05449	FM-VP4
5054	DB05450	Smilagenin
5055	DB05451	P54
5056	DB05452	PH-284
5057	DB05454	Paliroden
5058	DB05455	SR 121463
5059	DB05456	ETC-588
5060	DB05457	OSI-7904L
5061	DB05458	Pozanicline
5062	DB05459	Briakinumab
5063	DB05460	Ezatiostat
5064	DB05461	OPC-28326
5065	DB05462	Chlorotoxin I-131
5066	DB05463	ISS-1018
5067	DB05464	NOX-700
5068	DB05465	Tandutinib
5069	DB05466	R673
5070	DB05467	Palovarotene
5071	DB05468	R411
5072	DB05469	R450
5073	DB05470	VX-702
5074	DB05471	SGN-30
5075	DB05472	Human interferon omega-1
5076	DB05473	QR-334
5077	DB05474	T487
5078	DB05475	Golotimod
5079	DB05476	WX-UK1
5080	DB05477	MUC1 Dendritic Cell Vaccine
5081	DB05478	Pradefovir mesylate
5082	DB05479	CZEN 002
5083	DB05480	PBI-1402
5084	DB05481	Recombinant alpha 1-antitrypsin
5085	DB05482	7-ethyl-10-hydroxycamptothecin
5086	DB05483	Picolinic acid
5087	DB05484	MDX-018
5088	DB05485	ADH-1
5089	DB05487	Custirsen
5090	DB05488	Technetium Tc-99m ciprofloxacin
5091	DB05489	ACA 125
5092	DB05490	AMG-131
5093	DB05491	ATN-161
5094	DB05492	Epicept NP-1
5095	DB05493	NX-1207
5096	DB05494	Elacytarabine
5097	DB05495	PG-530742
5098	DB05496	Otelixizumab
5099	DB05498	KW-7158
5100	DB05499	TAK-428
5101	DB05500	AVN-944
5102	DB05501	AMD-070
5103	DB05502	AG-858
5104	DB05505	NM-702
5105	DB05506	ISIS 113715
5106	DB05507	VX-765
5107	DB05509	LI-301
5108	DB05511	Piclidenoson
5109	DB05512	MM-093
5110	DB05513	Atiprimod
5111	DB05514	Cobiprostone
5112	DB05516	PI-0824
5113	DB05518	Managlinat dialanetil
5114	DB05519	Budiodarone
5115	DB05520	Mimopezil
5116	DB05521	Telaprevir
5117	DB05524	Pelitinib
5118	DB05525	EW-A-401
5119	DB05528	Mipomersen
5120	DB05530	CPG 10101
5121	DB05531	alpha-Pyrrolidinononanophenone
5122	DB05532	BMS-488043
5123	DB05533	QR-333
5124	DB05540	Alanosine
5125	DB05541	Brivaracetam
5126	DB05542	Naronapride
5127	DB05545	AMG 108
5128	DB05546	SB-743921
5129	DB05549	INO-1001
5130	DB05550	Iratumumab
5131	DB05552	TG100-115
5132	DB05553	Regrelor
5133	DB05555	Enokizumab
5134	DB05559	NF-kappaB Decoy
5135	DB05560	Delcasertib
5136	DB05562	Naluzotan
5137	DB05565	PBT-1033
5138	DB05575	Motesanib
5139	DB05578	Ramucirumab
5140	DB05580	TRU-015
5141	DB05584	Praconase
5142	DB05585	Verubulin
5143	DB05586	Facinicline
5144	DB05590	Bedoradrine
5145	DB05592	Blarcamesine
5146	DB05594	Cantuzumab ravtansine
5147	DB05595	Farletuzumab
5148	DB05596	PRX-03140
5149	DB05599	Fibroblast growth factor-1
5150	DB05606	Beclanorsen
5151	DB05607	PRX-08066
5152	DB05608	MKC-1
5153	DB05611	Apilimod
5154	DB05616	4'-Methylene-5,8,10-trideazaaminopterin
5155	DB05620	AVI-4065
5156	DB05624	Teverelix
5157	DB05625	CTCE-9908
5158	DB05626	Retaspimycin
5159	DB05630	Sodium stibogluconate
5160	DB05631	ALT-2074
5161	DB05633	Glypromate
5162	DB05638	Asvasiran
5163	DB05642	DDP-225
5164	DB05643	IRX-2
5165	DB05644	KP-1461
5166	DB05645	Larazotide
5167	DB05649	NTx-265
5168	DB05650	OT-551
5169	DB05652	VTP-201227
5170	DB05653	IRX-5183
5171	DB05656	Veltuzumab
5172	DB05659	Faropenem medoxomil
5173	DB05660	D-JNKI-1
5174	DB05662	NP-50301
5175	DB05667	Levoketoconazole
5176	DB05668	Palifosfamide
5177	DB05670	ATL-104
5178	DB05671	AC-100
5179	DB05675	EP-2104R
5180	DB05676	Apremilast
5181	DB05678	SLx-4090
5182	DB05679	Ustekinumab
5183	DB05680	Sotirimod
5184	DB05683	Iodofiltic acid I-123
5185	DB05685	FX06
5186	DB05686	Sivifene
5187	DB05687	BL-1020
5188	DB05688	CRx-119
5189	DB05695	NPS-2143
5190	DB05697	Trabedersen
5191	DB05698	GI-4000
5192	DB05705	ALS-08
5193	DB05706	13-deoxydoxorubicin
5194	DB05708	GTS-21
5195	DB05710	Gantacurium
5196	DB05712	AZD-9684
5197	DB05713	LY-517717
5198	DB05714	Flovagatran
5199	DB05718	Maxy-G34
5200	DB05719	Elesclomol
5201	DB05721	EVT 201
5202	DB05722	CGC-11047
5203	DB05723	ALKS 29
5204	DB05724	alpha-Conotoxin VC 1.1
5205	DB05730	PMI-001
5206	DB05732	Strontium malonate
5207	DB05735	Cefilavancin
5208	DB05736	MIV-701
5209	DB05737	Varespladib methyl
5210	DB05738	Vapitadine
5211	DB05739	CYT006-AngQb
5212	DB05740	RPI-78M
5213	DB05741	AGS-005
5214	DB05742	AGS-004
5215	DB05744	CRx-139
5216	DB05746	PF-03187207
5217	DB05747	R-851
5218	DB05749	MPI-674
5219	DB05750	AVE-1625
5220	DB05751	RP01
5221	DB05752	ALKS 27
5222	DB05753	VSF-173
5223	DB05754	IPH 1101
5224	DB05755	BF-37
5225	DB05756	PAC-113
5226	DB05757	DNB-001
5227	DB05758	CYT007-TNFQb
5228	DB05765	ATX-201
5229	DB05766	Norclozapine
5230	DB05767	Andrographolide
5231	DB05768	Alkaline Phosphatase
5232	DB05769	LCP-AtorFen
5233	DB05771	LLL-3348
5234	DB05772	Rabeximod
5235	DB05773	Trastuzumab emtansine
5236	DB05775	CRx-401
5237	DB05776	IC41
5238	DB05777	Thrombomodulin Alfa
5239	DB05778	Col-118
5240	DB05779	Oglufanide
5241	DB05780	ATX-101
5242	DB05785	LGD-1550
5243	DB05786	Irofulven
5244	DB05787	LM-609
5245	DB05789	MX6
5246	DB05790	SR 140333
5247	DB05791	Perflubron
5248	DB05792	Arylacenamide
5249	DB05793	PRO-542
5250	DB05794	Serelaxin
5251	DB05796	Daglutril
5252	DB05797	TNX-901
5253	DB05798	GEM-231
5254	DB05799	NOX-100
5255	DB05800	Alethine
5256	DB05801	GTI 2040
5257	DB05803	ISIS 14803
5258	DB05804	Prasterone sulfate
5259	DB05805	NS-2359
5260	DB05806	Cositecan
5261	DB05807	HGTV-43
5262	DB05808	Muparfostat
5263	DB05809	TA-CIN
5264	DB05810	99mTc-glucarate
5265	DB05811	HSV-2 theracine
5266	DB05812	Abiraterone
5267	DB05814	GPI-1485
5268	DB05815	GnRH pharmaccine
5269	DB05817	Laromustine
5270	DB05818	SGN-15
5271	DB05819	NBI-6024
5272	DB05820	DP-b99
5273	DB05821	DP-VPA
5274	DB05824	CNS-5161
5275	DB05825	NCX 1015
5276	DB05826	Prolease-r-hFSH
5277	DB05827	G207
5278	DB05828	LU-31130
5279	DB05829	Parathyroid hormone
5280	DB05830	Trestolone
5281	DB05831	ING-1
5282	DB05832	PPI-1019
5283	DB05834	OC-1012
5284	DB05835	NS-3728
5285	DB05836	AG-702
5286	DB05837	OSI-7836
5287	DB05838	OPC-51803
5288	DB05839	BG-777
5289	DB05840	AGI-1096
5290	DB05841	AI-128
5291	DB05842	AI-850
5292	DB05843	trans NV-04
5293	DB05845	NV-07a
5294	DB05846	Mito-4509
5295	DB05848	humanized SMART Anti-IL-12 Antibody
5296	DB05849	NCX 950
5297	DB05851	Biomed 101
5298	DB05852	cryopreserved human liver cells
5299	DB05854	CLX-0921
5300	DB05855	Rivanicline
5301	DB05856	CPD 923
5302	DB05857	Q-Derp1
5303	DB05858	BI-K0376
5304	DB05859	PI-166
5305	DB05860	Peginterferon alfacon-1
5306	DB05861	Tasquinimod
5307	DB05863	TRX1
5308	DB05864	PPI-2458
5309	DB05865	VIT-100
5310	DB05866	ETC-1001
5311	DB05867	99mTc-14 F7 Mab
5312	DB05868	Ciluprevir
5313	DB05869	Ethyl pyruvate
5314	DB05870	anti-alpha5Beta1-integrin antibody
5315	DB05871	UC-781
5316	DB05873	AVI-4020
5317	DB05874	AEOL-10150
5318	DB05875	Sar9, Met (O2)11-Substance P
5319	DB05879	AME-527
5320	DB05880	MBT-0312
5321	DB05881	EHT 0202
5322	DB05882	CHF 4227
5323	DB05883	ABX-PTH
5324	DB05884	HCV-086
5325	DB05885	Seletracetam
5326	DB05886	NV-18
5327	DB05887	TAFA-93
5328	DB05888	MEM 1414
5329	DB05889	Inotuzumab ozogamicin
5330	DB05890	Veglin
5331	DB05892	RI 624
5332	DB05894	GT 389-255
5333	DB05895	HGS-TR2J
5334	DB05896	Sirna-027
5335	DB05897	rhIGFBP-3
5336	DB05898	CERE-110
5337	DB05899	CRLX101
5338	DB05903	KOS-1584
5339	DB05904	BLX-883
5340	DB05905	TD-2749
5341	DB05906	CCR5 mAb
5342	DB05911	RUS 3108
5343	DB05912	REN-850
5344	DB05913	OSI-930
5345	DB05915	Stamulumab
5346	DB05916	CT-011
5347	DB05918	LS11
5348	DB05919	DDP-200
5349	DB05920	RTA 744
5350	DB05924	NLX-P101
5351	DB05928	Dovitinib
5352	DB05929	GPI-0100
5353	DB05930	SB-559448
5354	DB05931	Pegdinetanib
5355	DB05932	Denibulin
5356	DB05934	CTCE-0214
5357	DB05936	CVT-6883
5358	DB05938	Edonerpic
5359	DB05939	MK-0354
5360	DB05941	Leronlimab
5361	DB05942	GI-5005
5362	DB05943	Resatorvid
5363	DB05944	Varlitinib
